,income,age
11753,40000,53
11754,80000,33
11755,80000,76
11756,40000,71
11757,100000,35
11758,60000,20
11759,40000,81
11760,40000,45
11761,60000,29
11762,20000,35
11763,20000,28
11764,60000,89
11765,100000,28
11766,60000,69
11767,20000,39
11768,80000,34
11769,60000,48
11770,20000,68
11771,60000,81
11772,60000,80
11773,80000,23
11774,40000,45
11775,100000,43
11776,100000,26
11777,100000,57
11778,80000,19
11779,20000,56
11780,20000,82
11781,80000,72
11782,100000,56
11783,80000,29
11784,80000,65
11785,80000,54
11786,40000,69
11787,40000,59
11788,100000,44
11789,80000,62
11790,100000,86
11791,80000,47
11792,40000,66
11793,100000,60
11794,20000,67
11795,80000,53
11796,100000,36
11797,100000,64
11798,20000,70
11799,20000,29
11800,20000,75
11801,100000,46
11802,100000,81
11803,40000,84
11804,40000,83
11805,60000,60
11806,40000,26
11807,80000,42
11808,60000,36
11809,100000,38
11810,100000,23
11811,40000,62
11812,80000,80
11813,80000,61
11814,60000,83
11815,20000,30
11816,60000,37
11817,60000,62
11818,20000,30
11819,80000,46
11820,100000,58
11821,100000,90
11822,60000,28
11823,40000,90
11824,40000,73
11825,100000,20
11826,100000,62
11827,40000,47
11828,60000,68
11829,60000,63
11830,40000,46
11831,100000,50
11832,20000,48
11833,20000,66
11834,60000,21
11835,80000,19
11836,60000,24
11837,80000,77
11838,100000,44
11839,40000,79
11840,40000,50
11841,80000,42
11842,40000,70
11843,100000,19
11844,60000,76
11845,60000,69
11846,80000,34
11847,60000,29
11848,80000,31
11849,100000,27
11850,20000,87
11851,100000,83
11852,60000,89
11853,40000,31
11854,80000,25
11855,60000,22
11856,60000,68
11857,80000,79
11858,100000,77
11859,80000,71
11860,60000,64
11861,60000,22
11862,40000,60
11863,60000,51
11864,100000,41
11865,100000,69
11866,100000,62
11867,20000,25
11868,100000,46
11869,40000,35
11870,100000,71
11871,20000,33
11872,20000,86
11873,40000,49
11874,40000,22
11875,60000,56
11876,80000,80
11877,60000,87
11878,60000,35
11879,100000,34
11880,40000,41
11881,20000,24
11882,60000,19
11883,20000,28
11884,100000,66
11885,80000,51
11886,20000,32
11887,20000,46
11888,100000,78
11889,60000,24
11890,100000,86
11891,60000,67
11892,80000,39
11893,100000,70
11894,60000,65
11895,20000,76
11896,20000,19
11897,100000,33
11898,60000,74
11899,20000,46
11900,20000,57
11901,80000,68
11902,20000,33
11903,40000,41
11904,40000,45
11905,40000,36
11906,40000,19
11907,60000,65
11908,100000,61
11909,80000,24
11910,100000,64
11911,80000,26
11912,80000,36
11913,20000,85
11914,60000,42
11915,60000,89
11916,40000,32
11917,20000,53
11918,100000,49
11919,80000,41
11920,60000,43
11921,20000,24
11922,60000,84
11923,60000,59
11924,60000,71
11925,100000,24
11926,20000,80
11927,40000,67
11928,60000,30
11929,20000,36
11930,80000,45
11931,80000,55
11932,60000,20
11933,20000,57
11934,20000,27
11935,80000,44
11936,40000,59
11937,40000,48
11938,100000,77
11939,100000,53
11940,40000,52
11941,100000,84
11942,40000,45
11943,80000,30
11944,60000,34
11945,40000,46
11946,40000,88
11947,100000,84
11948,100000,57
11949,100000,37
11950,60000,34
11951,80000,36
11952,100000,21
11953,100000,37
11954,60000,64
11955,40000,85
11956,80000,22
11957,20000,66
11958,40000,50
11959,20000,79
11960,40000,55
11961,20000,36
11962,20000,39
11963,80000,90
11964,40000,64
11965,20000,67
11966,60000,20
11967,100000,64
11968,20000,21
11969,100000,86
11970,100000,78
11971,20000,56
11972,80000,35
11973,80000,53
11974,80000,89
11975,60000,90
11976,100000,71
11977,100000,75
11978,40000,39
11979,100000,52
11980,20000,35
11981,40000,45
11982,60000,46
11983,100000,31
11984,100000,70
11985,60000,79
11986,40000,72
11987,60000,20
11988,100000,46
11989,100000,67
11990,60000,46
11991,100000,44
11992,80000,88
11993,40000,74
11994,60000,21
11995,40000,23
11996,40000,44
11997,80000,39
11998,40000,25
11999,20000,20
12000,20000,63
12001,60000,65
12002,80000,84
12003,40000,54
12004,40000,85
12005,100000,33
12006,100000,25
12007,20000,81
12008,80000,27
12009,100000,41
12010,60000,60
12011,80000,48
12012,60000,77
12013,20000,64
12014,100000,74
12015,40000,68
12016,60000,50
12017,40000,48
12018,40000,70
12019,20000,73
12020,80000,31
12021,80000,23
12022,60000,83
12023,40000,38
12024,60000,60
12025,60000,46
12026,80000,79
12027,20000,75
12028,20000,66
12029,60000,78
12030,20000,45
12031,100000,84
12032,80000,68
12033,80000,47
12034,60000,82
12035,40000,60
12036,100000,46
12037,80000,49
12038,20000,41
12039,20000,29
12040,20000,29
12041,40000,82
12042,60000,43
12043,40000,32
12044,40000,44
12045,60000,73
12046,60000,34
12047,80000,33
12048,40000,54
12049,80000,38
12050,40000,87
12051,40000,80
12052,60000,43
12053,60000,57
12054,40000,26
12055,40000,55
12056,80000,81
12057,60000,45
12058,20000,59
12059,80000,23
12060,80000,60
12061,40000,54
12062,100000,59
12063,100000,79
12064,40000,51
12065,20000,71
12066,40000,28
12067,40000,25
12068,60000,18
12069,40000,30
12070,20000,65
12071,60000,85
12072,20000,21
12073,40000,89
12074,100000,44
12075,40000,57
12076,100000,59
12077,60000,28
12078,100000,20
12079,20000,64
12080,20000,74
12081,40000,25
12082,100000,76
12083,20000,66
12084,60000,68
12085,20000,60
12086,40000,30
12087,80000,19
12088,100000,80
12089,20000,44
12090,80000,89
12091,80000,29
12092,60000,19
12093,80000,28
12094,40000,58
12095,100000,54
12096,40000,81
12097,20000,86
12098,80000,43
12099,20000,40
12100,40000,73
12101,100000,31
12102,80000,48
12103,20000,76
12104,20000,67
12105,40000,56
12106,80000,72
12107,80000,89
12108,60000,25
12109,20000,75
12110,20000,50
12111,80000,28
12112,100000,53
12113,60000,60
12114,100000,43
12115,80000,87
12116,60000,19
12117,20000,66
12118,40000,61
12119,60000,43
12120,80000,65
12121,60000,27
12122,60000,36
12123,40000,49
12124,60000,18
12125,40000,88
12126,60000,52
12127,40000,42
12128,60000,38
12129,80000,54
12130,60000,50
12131,60000,59
12132,100000,49
12133,40000,78
12134,80000,87
12135,80000,18
12136,20000,63
12137,40000,78
12138,20000,90
12139,20000,39
12140,80000,34
12141,40000,80
12142,60000,64
12143,80000,26
12144,100000,48
12145,40000,64
12146,80000,51
12147,20000,65
12148,100000,87
12149,80000,62
12150,20000,57
12151,40000,74
12152,20000,32
12153,20000,78
12154,100000,74
12155,40000,39
12156,60000,64
12157,80000,19
12158,80000,69
12159,80000,55
12160,20000,54
12161,20000,24
12162,40000,50
12163,40000,19
12164,40000,62
12165,20000,36
12166,80000,71
12167,40000,69
12168,40000,30
12169,40000,34
12170,60000,21
12171,40000,71
12172,100000,30
12173,40000,44
12174,60000,56
12175,40000,45
12176,60000,58
12177,40000,74
12178,80000,68
12179,100000,81
12180,40000,84
12181,40000,65
12182,20000,30
12183,60000,28
12184,80000,22
12185,100000,37
12186,40000,71
12187,20000,60
12188,20000,55
12189,20000,50
12190,80000,24
12191,100000,70
12192,40000,21
12193,20000,57
12194,100000,49
12195,40000,73
12196,80000,68
12197,20000,32
12198,20000,87
12199,100000,18
12200,100000,50
12201,100000,57
12202,100000,61
12203,20000,22
12204,60000,30
12205,60000,25
12206,20000,40
12207,80000,30
12208,60000,81
12209,100000,21
12210,100000,33
12211,40000,72
12212,20000,84
12213,20000,18
12214,20000,81
12215,80000,44
12216,40000,85
12217,60000,22
12218,80000,63
12219,20000,79
12220,40000,78
12221,60000,75
12222,20000,61
12223,80000,34
12224,100000,51
12225,100000,64
12226,60000,77
12227,20000,40
12228,60000,89
12229,60000,70
12230,40000,18
12231,40000,58
12232,100000,59
12233,80000,30
12234,100000,73
12235,100000,33
12236,60000,23
12237,20000,65
12238,80000,49
12239,100000,31
12240,60000,40
12241,60000,89
12242,100000,65
12243,60000,30
12244,100000,47
12245,80000,53
12246,40000,40
12247,20000,30
12248,40000,64
12249,20000,34
12250,80000,35
12251,20000,43
12252,80000,31
12253,40000,23
12254,20000,75
12255,20000,20
12256,40000,26
12257,60000,29
12258,40000,77
12259,40000,23
12260,100000,28
12261,20000,78
12262,20000,67
12263,40000,49
12264,80000,20
12265,40000,34
12266,40000,75
12267,100000,46
12268,80000,80
12269,60000,32
12270,100000,90
12271,40000,19
12272,20000,40
12273,60000,51
12274,20000,28
12275,40000,79
12276,80000,31
12277,60000,66
12278,80000,36
12279,80000,45
12280,80000,30
12281,80000,22
12282,20000,57
12283,80000,73
12284,100000,83
12285,100000,58
12286,60000,62
12287,60000,79
12288,20000,82
12289,60000,51
12290,100000,28
12291,100000,68
12292,100000,51
12293,100000,66
12294,100000,21
12295,60000,87
12296,60000,79
12297,40000,42
12298,80000,81
12299,100000,86
12300,20000,71
12301,100000,46
12302,100000,36
12303,100000,29
12304,40000,44
12305,40000,52
12306,60000,19
12307,100000,80
12308,60000,88
12309,40000,77
12310,40000,51
12311,80000,68
12312,100000,34
12313,60000,53
12314,20000,21
12315,100000,80
12316,60000,40
12317,60000,77
12318,40000,39
12319,100000,60
12320,100000,89
12321,20000,54
12322,60000,32
12323,20000,37
12324,80000,27
12325,20000,56
12326,20000,25
12327,100000,76
12328,100000,59
12329,40000,52
12330,40000,56
12331,20000,90
12332,40000,60
12333,20000,74
12334,40000,27
12335,80000,65
12336,60000,48
12337,80000,85
12338,60000,55
12339,20000,55
12340,20000,83
12341,60000,79
12342,40000,28
12343,20000,41
12344,20000,40
12345,40000,58
12346,80000,53
12347,100000,75
12348,20000,44
12349,40000,70
12350,60000,82
12351,100000,81
12352,20000,74
12353,40000,69
12354,80000,66
12355,60000,51
12356,80000,46
12357,40000,28
12358,20000,54
12359,80000,82
12360,20000,21
12361,20000,74
12362,20000,29
12363,80000,52
12364,100000,49
12365,80000,67
12366,80000,68
12367,60000,67
12368,100000,43
12369,60000,81
12370,60000,44
12371,100000,70
12372,60000,36
12373,80000,59
12374,100000,81
12375,20000,89
12376,60000,29
12377,80000,69
12378,100000,88
12379,20000,85
12380,60000,45
12381,100000,55
12382,100000,68
12383,100000,73
12384,100000,26
12385,40000,46
12386,60000,65
12387,60000,59
12388,60000,85
12389,40000,46
12390,40000,56
12391,100000,32
12392,100000,26
12393,40000,57
12394,80000,86
12395,40000,31
12396,100000,74
12397,40000,47
12398,100000,27
12399,40000,59
12400,40000,25
12401,20000,71
12402,80000,41
12403,20000,58
12404,20000,51
12405,100000,28
12406,60000,21
12407,20000,43
12408,20000,23
12409,100000,70
12410,40000,57
12411,40000,59
12412,80000,88
12413,100000,60
12414,100000,83
12415,40000,26
12416,60000,49
12417,20000,46
12418,20000,38
12419,100000,80
12420,20000,39
12421,100000,65
12422,40000,27
12423,40000,58
12424,60000,80
12425,80000,20
12426,100000,57
12427,100000,77
12428,20000,42
12429,60000,72
12430,80000,27
12431,80000,48
12432,60000,76
12433,80000,69
12434,20000,26
12435,40000,60
12436,40000,75
12437,60000,29
12438,40000,90
12439,100000,21
12440,60000,85
12441,100000,23
12442,100000,37
12443,60000,45
12444,100000,73
12445,100000,24
12446,80000,82
12447,60000,71
12448,20000,72
12449,40000,48
12450,60000,21
12451,60000,29
12452,20000,21
12453,40000,76
12454,60000,44
12455,20000,60
12456,20000,70
12457,20000,34
12458,20000,45
12459,80000,51
12460,20000,90
12461,100000,28
12462,20000,38
12463,20000,31
12464,100000,56
12465,80000,65
12466,60000,40
12467,100000,34
12468,60000,69
12469,40000,68
12470,20000,29
12471,40000,33
12472,60000,70
12473,100000,30
12474,80000,41
12475,80000,25
12476,100000,82
12477,60000,85
12478,20000,59
12479,100000,77
12480,80000,41
12481,20000,88
12482,100000,47
12483,80000,67
12484,40000,77
12485,40000,75
12486,40000,67
12487,20000,80
12488,40000,84
12489,80000,69
12490,80000,69
12491,80000,41
12492,60000,74
12493,60000,43
12494,20000,90
12495,100000,19
12496,20000,49
12497,100000,25
12498,20000,59
12499,40000,71
12500,80000,52
12501,20000,67
12502,60000,79
12503,60000,51
12504,40000,20
12505,60000,26
12506,20000,36
12507,60000,27
12508,40000,19
12509,100000,65
12510,60000,22
12511,40000,66
12512,40000,25
12513,80000,60
12514,60000,58
12515,80000,57
12516,40000,43
12517,80000,18
12518,20000,29
12519,80000,54
12520,80000,35
12521,80000,61
12522,20000,28
12523,80000,73
12524,100000,63
12525,40000,56
12526,20000,71
12527,40000,32
12528,100000,41
12529,40000,25
12530,40000,46
12531,80000,76
12532,20000,83
12533,60000,38
12534,100000,33
12535,60000,54
12536,80000,40
12537,60000,37
12538,60000,19
12539,40000,41
12540,40000,39
12541,20000,50
12542,20000,40
12543,80000,81
12544,40000,84
12545,40000,70
12546,100000,52
12547,100000,83
12548,20000,76
12549,100000,29
12550,100000,89
12551,100000,33
12552,20000,42
12553,20000,44
12554,40000,43
12555,100000,74
12556,20000,41
12557,100000,51
12558,20000,43
12559,20000,57
12560,80000,32
12561,60000,75
12562,60000,33
12563,100000,55
12564,40000,23
12565,80000,68
12566,80000,80
12567,20000,80
12568,60000,26
12569,40000,70
12570,100000,22
12571,100000,58
12572,40000,34
12573,20000,27
12574,100000,84
12575,80000,44
12576,60000,90
12577,80000,30
12578,80000,21
12579,80000,53
12580,40000,33
12581,80000,50
12582,60000,46
12583,40000,24
12584,20000,35
12585,100000,56
12586,100000,66
12587,20000,72
12588,60000,65
12589,80000,83
12590,80000,65
12591,80000,41
12592,100000,42
12593,40000,20
12594,20000,75
12595,60000,19
12596,60000,19
12597,80000,56
12598,40000,34
12599,20000,23
12600,60000,84
12601,100000,82
12602,20000,42
12603,80000,27
12604,60000,60
12605,80000,86
12606,60000,73
12607,80000,56
12608,60000,28
12609,100000,55
12610,100000,53
12611,80000,81
12612,40000,56
12613,40000,31
12614,40000,87
12615,80000,26
12616,80000,49
12617,80000,18
12618,100000,35
12619,20000,84
12620,80000,18
12621,100000,84
12622,20000,59
12623,20000,30
12624,20000,36
12625,80000,65
12626,40000,75
12627,60000,87
12628,60000,62
12629,40000,49
12630,20000,54
12631,40000,35
12632,20000,58
12633,100000,58
12634,100000,53
12635,40000,58
12636,60000,41
12637,100000,84
12638,40000,37
12639,20000,23
12640,20000,39
12641,20000,19
12642,40000,19
12643,40000,39
12644,20000,38
12645,100000,43
12646,100000,63
12647,80000,77
12648,20000,82
12649,60000,41
12650,60000,59
12651,40000,25
12652,20000,57
12653,80000,61
12654,100000,29
12655,100000,83
12656,60000,65
12657,20000,46
12658,80000,65
12659,40000,75
12660,20000,72
12661,100000,58
12662,80000,31
12663,40000,48
12664,100000,75
12665,80000,90
12666,20000,75
12667,60000,73
12668,80000,39
12669,40000,32
12670,100000,64
12671,20000,43
12672,20000,57
12673,100000,50
12674,60000,77
12675,100000,19
12676,100000,51
12677,100000,21
12678,20000,28
12679,80000,19
12680,20000,87
12681,80000,48
12682,100000,78
12683,80000,75
12684,40000,24
12685,100000,25
12686,80000,88
12687,40000,35
12688,40000,62
12689,20000,18
12690,20000,39
12691,40000,49
12692,80000,32
12693,20000,38
12694,40000,46
12695,20000,58
12696,20000,36
12697,20000,48
12698,40000,54
12699,40000,89
12700,80000,35
12701,60000,21
12702,60000,67
12703,20000,39
12704,100000,57
12705,40000,48
12706,100000,45
12707,40000,73
12708,40000,90
12709,60000,60
12710,100000,23
12711,100000,35
12712,80000,89
12713,100000,65
12714,80000,43
12715,60000,69
12716,40000,88
12717,60000,49
12718,40000,49
12719,60000,86
12720,20000,85
12721,20000,54
12722,20000,42
12723,100000,65
12724,60000,33
12725,80000,76
12726,40000,53
12727,40000,61
12728,60000,25
12729,20000,63
12730,20000,67
12731,60000,81
12732,20000,25
12733,100000,73
12734,20000,37
12735,20000,31
12736,80000,47
12737,80000,78
12738,100000,44
12739,40000,67
12740,80000,89
12741,40000,65
12742,100000,24
12743,40000,71
12744,60000,25
12745,20000,33
12746,60000,34
12747,60000,84
12748,80000,22
12749,20000,23
12750,40000,45
12751,80000,44
12752,40000,57
12753,20000,52
12754,40000,54
12755,60000,39
12756,100000,48
12757,80000,65
12758,100000,89
12759,20000,67
12760,100000,21
12761,40000,65
12762,40000,66
12763,80000,53
12764,100000,48
12765,60000,72
12766,80000,86
12767,100000,26
12768,20000,22
12769,100000,42
12770,20000,53
12771,40000,39
12772,40000,84
12773,100000,32
12774,20000,33
12775,20000,83
12776,40000,37
12777,40000,68
12778,20000,49
12779,80000,54
12780,100000,60
12781,40000,41
12782,100000,72
12783,60000,83
12784,80000,45
12785,80000,22
12786,80000,52
12787,100000,74
12788,100000,55
12789,20000,26
12790,20000,49
12791,60000,69
12792,20000,27
12793,20000,53
12794,60000,20
12795,20000,59
12796,40000,41
12797,60000,46
12798,40000,32
12799,80000,67
12800,40000,55
12801,40000,32
12802,20000,67
12803,100000,45
12804,80000,57
12805,60000,35
12806,80000,51
12807,60000,42
12808,80000,31
12809,60000,26
12810,80000,62
12811,60000,74
12812,80000,80
12813,80000,48
12814,20000,39
12815,40000,82
12816,20000,46
12817,80000,77
12818,40000,22
12819,100000,74
12820,40000,27
12821,100000,59
12822,60000,90
12823,80000,66
12824,20000,53
12825,60000,53
12826,80000,86
12827,100000,43
12828,60000,33
12829,20000,30
12830,60000,39
12831,80000,69
12832,60000,34
12833,80000,31
12834,60000,78
12835,60000,90
12836,100000,34
12837,20000,32
12838,100000,50
12839,60000,84
12840,80000,59
12841,80000,63
12842,20000,58
12843,40000,68
12844,100000,71
12845,100000,70
12846,20000,54
12847,100000,73
12848,40000,71
12849,60000,53
12850,40000,29
12851,20000,76
12852,40000,86
12853,100000,22
12854,40000,88
12855,100000,63
12856,60000,21
12857,40000,79
12858,20000,85
12859,100000,26
12860,40000,66
12861,100000,36
12862,60000,72
12863,60000,67
12864,100000,70
12865,40000,83
12866,60000,31
12867,60000,77
12868,80000,70
12869,20000,79
12870,60000,33
12871,100000,70
12872,20000,38
12873,20000,27
12874,40000,34
12875,100000,55
12876,40000,62
12877,60000,81
12878,80000,84
12879,100000,34
12880,20000,33
12881,60000,30
12882,100000,78
12883,80000,50
12884,20000,73
12885,20000,65
12886,80000,53
12887,100000,62
12888,20000,50
12889,20000,56
12890,80000,29
12891,20000,82
12892,20000,63
12893,100000,38
12894,60000,44
12895,80000,37
12896,20000,57
12897,100000,52
12898,40000,38
12899,20000,39
12900,40000,29
12901,40000,22
12902,80000,45
12903,80000,55
12904,20000,36
12905,20000,19
12906,60000,44
12907,40000,54
12908,100000,22
12909,60000,19
12910,20000,69
12911,40000,22
12912,40000,26
12913,60000,33
12914,100000,83
12915,40000,22
12916,20000,70
12917,60000,25
12918,100000,53
12919,20000,75
12920,20000,86
12921,100000,32
12922,60000,80
12923,80000,66
12924,20000,56
12925,80000,51
12926,20000,28
12927,20000,29
12928,80000,72
12929,100000,29
12930,20000,88
12931,20000,85
12932,40000,31
12933,80000,29
12934,100000,82
12935,100000,22
12936,60000,79
12937,20000,81
12938,40000,64
12939,60000,42
12940,20000,70
12941,80000,37
12942,60000,66
12943,80000,45
12944,40000,48
12945,40000,21
12946,20000,82
12947,20000,40
12948,80000,64
12949,100000,72
12950,40000,60
12951,40000,58
12952,100000,74
12953,40000,88
12954,100000,37
12955,60000,45
12956,20000,47
12957,20000,21
12958,60000,41
12959,60000,40
12960,40000,76
12961,60000,49
12962,100000,22
12963,20000,31
12964,20000,30
12965,100000,64
